arm,run,nom_rank,ident,modality,confidence,reason,gene
masked,75,5,CX793,inhibit,medium,"MTAP-deletion synthetic lethality (a validated GBM/PRMT5-axis vulnerability) with high dependency, selectivity and perfect tractability, though the poor therapeutic window needs careful management.",JUN
masked,75,6,CX965,inhibit,medium,"Top composite driven by best-in-list tumor enrichment (0.99), excellent window and CDKN2A/B synthetic lethality, but no known inhibitor MoA tempers confidence.",KIF2C
masked,75,7,CX947,inhibit,medium,"CDKN2A/B synthetic lethality with outstanding tumor specificity (0.87), enrichment (0.99) and window (0.96), a very clean profile limited only by currently zero tractability.",KIF18B
masked,75,8,CX749,inhibit,medium,Approved-drug enzyme with high selectivity and perfect tractability offering a repurposing-ready inhibition option despite modest dependency.,EGLN1
masked,75,9,CX318,inhibit,medium,"High dependency (0.90) with reasonable selectivity, window and tractability makes it a solid generalist GBM dependency worth pursuing.",VRK1
masked,75,10,CX648,inhibit,medium,"RB1-lesion synthetic lethality (0.62) with high selectivity and good specificity/window addresses a defined GBM cell-cycle vulnerability, pending chemistry.",E2F3
masked,75,11,CX426,inhibit,medium,"Very high dependency (0.93) with PTEN synthetic lethality, a relevant GBM lesion, gives a strong biological rationale despite limited tractability.",FERMT2
masked,75,12,CX786,inhibit,low,"Balanced profile with good tumor specificity, high enrichment and moderate tractability making it a reasonable novel dependency candidate.",ELAVL1
masked,75,13,CX177,inhibit,low,"Druggable enzyme with perfect tractability, high selectivity and good tumor specificity, though the very poor window (0.15) is a serious caveat.",CDC25B
masked,75,14,CX698,inhibit,low,"Excellent selectivity (0.90), tumor enrichment (0.98) and near-perfect window give a clean profile worth de-risking despite zero current tractability.",ERCC6L
masked,75,15,CX167,inhibit,low,PDGFRA-amplification synthetic lethality (a canonical GBM driver context) with good selectivity and enrichment provides a lesion-matched rationale.,SLC35B2
masked,76,1,CX759,inhibit,high,"Approved-drug kinase with perfect tumor specificity (1.00), high selectivity (0.93), full tractability, and a workable therapeutic window (0.63) — an inhibitable, de-risked target.",PDGFRA
masked,76,2,CX883,inhibit,high,"Approved-drug kinase with excellent selectivity (0.97), high tumor specificity, full tractability, and reasonable window — clean small-molecule inhibition profile.",MET
masked,76,3,CX254,inhibit,medium,"Balanced novel candidate with good dependency (0.71), real synthetic-lethality signal (0.54) with CDKN2B/NF1 loss, strong tumor enrichment, and drug-like tractability (0.80).",ITGB5
masked,76,4,CX793,inhibit,medium,"High dependency (0.77), full tractability, and MTAP-deletion synthetic lethality (a validated GBM-relevant vulnerability), though the poor window (0.27) needs attention.",JUN
masked,76,5,CX657,inhibit,medium,"High dependency, full tractability, existing chemistry and RB1 synthetic lethality make it actionable, but pan-essentiality (selec=0.31, common-essential) caps confidence.",CDK2
masked,76,6,CX318,inhibit,medium,"Novel target with strong dependency (0.90), decent window (0.73), and good tractability (0.80) — an attractive discovery-stage inhibitor lead despite lacking an established MoA.",VRK1
masked,76,7,CX786,inhibit,medium,"Novel candidate with good selectivity (0.82), tumor specificity (0.85), strong enrichment (0.93), and no common-essential flag, offering a favorable window for medicinal-chemistry investment.",ELAVL1
masked,76,8,CX243,inhibit,low,"Approved-drug kinase with high selectivity and tumor specificity plus full tractability, but the CNS-safety-risk flag and very poor window (0.16) demand careful assessment.",FGFR1
masked,76,9,CX749,inhibit,medium,"Approved-drug enzyme with high selectivity (0.88) and full tractability, giving a repurposing head-start despite only moderate dependency (0.47).",EGLN1
masked,76,10,CX801,inhibit,low,"Novel, non-essential target with balanced profile (selec 0.77, window 0.75, enrichment 0.78) that is tumor-enriched and safe, though tractability (0.25) is a hurdle.",PDCL3
masked,76,11,CX648,inhibit,low,"Strong RB1 synthetic-lethality (0.62) plus high selectivity (0.87) and good window make it mechanistically compelling, but zero tractability requires a chemistry campaign.",E2F3
masked,76,12,CX426,inhibit,medium,"Very high dependency (0.93) with PTEN synthetic lethality (a common GBM lesion) and tumor enrichment, an inhibition target if chemistry (0.25) can be developed.",FERMT2
masked,76,13,CX177,inhibit,low,"Enzyme (inherently druggable class) with full tractability, good selectivity and high tumor specificity, though the very poor window (0.15) is a serious liability to resolve.",CDC25B
masked,76,14,CX947,inhibit,low,"Excellent selectivity, tumor specificity (0.87), near-perfect window (0.96) and CDKN2A/B synthetic lethality make it biologically ideal — pending chemistry to overcome zero tractability.",KIF18B
masked,76,15,CX470,inhibit,low,"High dependency (0.87) with PTEN synthetic lethality and decent selectivity, a mechanistically grounded novel inhibition target once tractability is addressed.",CTDNEP1
masked,77,1,CX759,inhibit,high,"Approved-drug kinase with perfect tractability (1.0), perfect tumor-specificity, and strong selectivity vs pan-essential — a de-risked, directly druggable inhibition target.",PDGFRA
masked,77,2,CX883,inhibit,high,"Approved-drug kinase with near-perfect selectivity (0.97) and full tractability, decent window and tumor enrichment — highly actionable inhibition target.",MET
masked,77,3,CX793,inhibit,high,"MTAP-deletion synthetic-lethal target with full tractability and strong dependency, a well-validated GBM-relevant SL context (PRMT5/MAT2A axis), though narrow therapeutic window warrants monitoring.",JUN
masked,77,4,CX254,inhibit,medium,"CDKN2B/NF1 synthetic-lethal candidate with balanced dependency, selectivity, SL and enrichment plus good tractability — a strong actionable target if inhibitor chemistry can be developed.",ITGB5
masked,77,5,CX965,inhibit,medium,"Top composite with exceptional tumor-enrichment (0.99) and window (0.95) in a CDKN2A/B synthetic-lethal context, but no-inhibitor-MoA means chemistry must be established.",KIF2C
masked,77,6,CX749,inhibit,medium,"Approved-drug enzyme with high selectivity and full tractability, offering a repurposable, de-risked inhibition entry despite modest dependency.",EGLN1
masked,77,7,CX318,inhibit,medium,"High dependency (0.90) with reasonable selectivity, window and tractability and no penalizing flags — a clean novel inhibition candidate.",VRK1
masked,77,8,CX426,inhibit,medium,"Very high dependency (0.93) in a PTEN synthetic-lethal context common in GBM, meaningful window headroom; tractability is limiting but improvable.",FERMT2
masked,77,9,CX786,inhibit,medium,"Balanced profile with strong tumor-enrichment (0.93), good selectivity and tumor-specificity and no essentiality liability — a solid novel inhibition target.",ELAVL1
masked,77,10,CX177,inhibit,medium,"Fully tractable druggable enzyme with high tumor-specificity and selectivity, but very narrow window (0.15) requires careful therapeutic-index derisking.",CDC25B
masked,77,11,CX648,inhibit,medium,"Strong SL score (0.62) in an RB1 context with excellent selectivity and tumor-specificity, an attractive biology despite zero tractability requiring new chemistry.",E2F3
masked,77,12,CX415,inhibit,medium,"Best-in-list SL (0.72) and strong across dependency, selectivity, specificity, enrichment and window in a CDKN2A/B context — biologically compelling but tract=0.00 is a hard chemistry gap.",C3orf38
masked,77,13,CX947,unknown,medium,"Outstanding window (0.96), tumor-enrichment (0.99) and specificity in a CDKN2A/B SL context; zero tractability means degrader or novel-modality effort needed.",KIF18B
masked,77,14,CX496,inhibit,low,"Fully tractable druggable enzyme with excellent window and tumor-specificity, but low dependency and zero tumor-enrichment limit its priority.",AMY2A
masked,77,15,CX167,inhibit,low,"PDGFRA-amplification synthetic-lethal target with high tumor-enrichment and good selectivity, relevant to a defined GBM subtype though tractability must be built.",SLC35B2
masked,78,1,CX759,inhibit,high,"Approved-drug kinase with perfect tumor-specificity (1.00), top tractability (1.00), strong selectivity (0.93) and good therapeutic window — an immediately actionable, well-characterized inhibitor target.",PDGFRA
masked,78,2,CX883,inhibit,high,"Approved-drug kinase with near-perfect selectivity (0.97) and maximal tractability (1.00), decent tumor-specificity and enrichment — a clean, druggable, low-risk candidate.",MET
masked,78,3,CX793,inhibit,high,"Strong dependency (0.77), perfect tractability, and MTAP-deletion synthetic lethality (a validated GBM-relevant vulnerability), though the poor window (0.27) needs attention.",JUN
masked,78,4,CX657,inhibit,medium,"Highly tractable (1.00) kinase with strong dependency (0.75), RB1 synthetic lethality and top tumor-enrichment; low selectivity/common-essential flag tempers but does not sink it.",CDK2
masked,78,5,CX254,inhibit,medium,"Balanced high dependency (0.71), good SL signal (0.54) against CDKN2B/NF1 lesions and strong enrichment, with reasonable tractability (0.80) despite lacking an established inhibitor MoA.",ITGB5
masked,78,6,CX749,inhibit,medium,"Approved-drug enzyme with high selectivity (0.88) and perfect tractability, offering a druggable, low-liability metabolic target for repurposing despite modest dependency.",EGLN1
masked,78,7,CX318,inhibit,medium,"Very high dependency (0.90) with acceptable selectivity, good window and solid tractability (0.80); a clean essentiality-driven candidate needing MoA development.",VRK1
masked,78,8,CX426,inhibit,medium,Excellent dependency (0.93) with PTEN synthetic lethality (a common GBM lesion) and strong enrichment; low tractability (0.25) is the main hurdle but biology is compelling.,FERMT2
masked,78,9,CX496,inhibit,medium,"Perfectly tractable (1.00) enzyme with high selectivity, good tumor-specificity and excellent window, well-suited to inhibitor chemistry despite low standalone dependency.",AMY2A
masked,78,10,CX786,inhibit,medium,"Good tumor-specificity (0.85), high enrichment (0.93) and solid selectivity with usable tractability (0.55) — a balanced novel candidate without disqualifying flags.",ELAVL1
masked,78,11,CX257,inhibit,low,Has-chemistry with strong selectivity (0.83) and reasonable tractability (0.80); low dependency (0.21) caps confidence but the druggability profile is attractive.,TEAD1
masked,78,12,CX801,inhibit,low,"Balanced novel candidate with good dependency (0.67), selectivity (0.77) and window (0.75); tractability (0.25) limits but no safety or TME confounds.",PDCL3
masked,78,13,CX648,inhibit,low,"Strong SL (0.62) against RB1 with high selectivity (0.87) and good window; zero tractability is a real obstacle, warranting exploratory chemistry.",E2F3
masked,78,14,CX562,inhibit,low,"Enzyme with strong tumor-enrichment (0.96), high window (0.90) and workable tractability (0.40); a metabolic-vulnerability candidate worth follow-up.",BRCA1
masked,78,15,CX875,inhibit,low,MTAP-deletion synthetic lethality (validated GBM biomarker) with good selectivity and window; low dependency/tractability keeps it exploratory but mechanistically sound.,RPL26L1
