arm,run,nom_rank,ident,modality,confidence,reason,gene
named,93,3,CDK2,inhibit,medium,"Strong dependency with druggable ATP pocket, mature chemistry, and RB1-loss synthetic-lethality rationale, though selectivity vs pan-essential kinases needs management.",CDK2
named,93,4,KIF18A,inhibit,medium,Mitotic kinesin with a real emerging inhibitor MoA (chromosomally unstable-tumor selective) and very high dependency/tumor-enrichment despite common-essential flag.,KIF18A
named,93,5,VRK1,inhibit,medium,"Strong, selective dependency and an active kinase with plausible ATP-competitive tractability, making the no-inhibitor flag surmountable.",VRK1
named,93,6,CDK7,inhibit,medium,"Established transcriptional CDK with covalent/selective clinical-stage inhibitors and PTEN-loss synthetic-lethality context, though window is narrow.",CDK7
named,93,7,TEAD1,inhibit,medium,"Hippo/YAP effector with a druggable lipid pocket and validated small-molecule (palmitoylation-site) inhibitors, addressing an otherwise-undruggable pathway.",TEAD1
named,93,8,EGLN1,inhibit,medium,"Prolyl-hydroxylase enzyme with clinically approved small-molecule inhibitors and good selectivity, offering a well-defined enzymatic MoA.",EGLN1
named,93,9,KIF2C,inhibit,medium,"Top composite with excellent tumor enrichment/window and a kinesin-family enzyme that is plausibly tractable, ranking it as a high-value novel candidate.",KIF2C
named,93,10,ITGB5,inhibit,low,"Integrin with strong dependency, synthetic-lethality signal, and cell-surface accessibility making it a reasonable (though antibody-favoring) modulation target.",ITGB5
named,93,11,ELAVL1,inhibit,low,HuR RNA-binding oncogene with strong tumor specificity/enrichment and emerging small-molecule disruptors of its RNA interaction.,ELAVL1
named,93,12,CDC25B,inhibit,low,"Cell-cycle phosphatase with existing chemical matter and high tumor specificity, worth pursuing despite historically difficult phosphatase druggability and a narrow window.",CDC25B
named,93,13,PTPN11,inhibit,medium,"SHP2 is a validated, allosterically druggable phosphatase with clinical inhibitors relaying RTK signaling relevant to GBM RTK amplifications.",PTPN11
named,93,14,WDR77,inhibit,low,"PRMT5-cofactor scaffold with MTAP/CDKN2A synthetic-lethality relevance, addressable via the well-precedented PRMT5-methyltransferase complex.",WDR77
named,93,15,E2F3,degrade,low,RB1-loss synthetic-lethal transcription factor node; hard to drug directly but strong biology motivates degrader or upstream-CDK exploration.,E2F3
named,94,1,PDGFRA,inhibit,high,"GBM-defining amplified/mutant RTK with perfect tumor-specificity and tractability plus approved kinase inhibitors, making it the most directly druggable oncogenic driver on the list.",PDGFRA
named,94,2,MET,inhibit,high,"Recurrent GBM RTK driver (including in bevacizumab-resistant and PDGFRA/EGFR co-altered tumors) with excellent selectivity, tractability, and clinically available inhibitors.",MET
named,94,3,CDK2,inhibit,high,Highly tractable kinase with mature chemistry and RB1-context synthetic lethality; low selectivity score reflects common-essentiality that CDK2-selective inhibitors are increasingly able to exploit therapeutically.,CDK2
named,94,4,KIF18A,inhibit,medium,"Mitotic kinesin with an emerging selective small-molecule MoA whose essentiality is enriched in chromosomally unstable/aneuploid tumors, offering a genuine tumor-vs-normal window despite the common-essential flag.",KIF18A
named,94,5,KIF2C,inhibit,medium,"Top composite with strong tumor enrichment and therapeutic window, and mitotic kinesins are becoming a validated small-molecule class, though inhibitor chemistry for this member is still nascent.",KIF2C
named,94,6,VRK1,inhibit,medium,"Strong, selective dependency (dep 0.90) and an actionable kinase active site make it a tractable emerging target, particularly attractive in VRK2-low GBM contexts.",VRK1
named,94,7,CDK7,inhibit,medium,Transcriptional CDK with clinical-stage covalent inhibitors and perfect tractability; PTEN-context dependency supports a GBM rationale despite common-essentiality requiring careful dosing.,CDK7
named,94,8,TEAD1,inhibit,medium,"Hippo-pathway effector with a druggable lipid pocket (auto-palmitoylation) and clinical-stage TEAD inhibitors, relevant to mesenchymal/YAP-driven GBM.",TEAD1
named,94,9,KIF18B,inhibit,medium,"Mitotic kinesin with the strongest therapeutic-window and tumor-enrichment scores in its class and CDKN2A/B synthetic-lethal context, though it currently lacks inhibitor chemistry.",KIF18B
named,94,10,ELAVL1,inhibit,medium,HuR RNA-binding oncoprotein with tumor-enriched dependency and demonstrated small-molecule and degrader feasibility against its RNA-binding interface.,ELAVL1
named,94,11,PTK2,inhibit,medium,"FAK is a chemically mature kinase with GBM-relevant CDKN2A/B synthetic lethality and multiple clinical inhibitors, though its poor tumor-specificity and CNS-safety flag temper enthusiasm.",PTK2
named,94,12,EGLN1,inhibit,low,"PHD2 prolyl hydroxylase is an approved-drug enzyme class with defined active-site chemistry, offering a hypoxia/HIF-axis angle in GBM, best pursued as a well-characterized enzymatic target.",EGLN1
named,94,13,WDR77,inhibit,low,PRMT5-cofactor scaffold with strong synthetic lethality and high tumor-specificity that is best drugged through the validated PRMT5/MTAP-deletion axis rather than WDR77 directly.,WDR77
named,94,14,C3orf38,unknown,low,"Standout novel dependency (high SL, tumor-spec, window) worth mechanistic follow-up, but tractability is currently zero so it is a discovery target, not a near-term small-molecule program.",C3orf38
named,94,15,FGFR1,inhibit,low,"Validated GBM RTK with approved inhibitors and high tractability, but the poor therapeutic window and explicit CNS-safety risk make it a conditional, biomarker-gated candidate only.",FGFR1
named,95,1,PDGFRA,inhibit,high,"Recurrently amplified/mutated GBM receptor tyrosine kinase with top-tier druggability, tumor specificity (1.00), and existing approved kinase inhibitors to repurpose.",PDGFRA
named,95,2,MET,inhibit,high,"GBM-relevant RTK driver with excellent selectivity (0.97) and fully tractable chemistry from approved MET inhibitors, making CNS-penetrant repurposing feasible.",MET
named,95,3,CDK2,inhibit,high,"Highly druggable kinase with strong dependency and synthetic lethality with RB1 loss/CCNE amplification, though common-essential status requires careful therapeutic-window management.",CDK2
named,95,4,KIF18A,inhibit,medium,"Mitotic kinesin with emerging selective small-molecule inhibitors and strong chromosomally-unstable-tumor dependency, offering a genuine inhibitory MoA despite the list flag.",KIF18A
named,95,5,CDK7,inhibit,medium,"Transcriptional CDK with mature covalent inhibitor chemistry (tract=1.00) and PTEN synthetic lethality, well-suited to small-molecule inhibition despite common-essentiality.",CDK7
named,95,6,TEAD1,inhibit,medium,"Hippo-pathway transcription factor now druggable via the autopalmitoylation lipid pocket, giving a real inhibitory MoA against a GBM-enriched effector.",TEAD1
named,95,7,PTPN11,inhibit,medium,"SHP2 is a validated, allosterically druggable phosphatase downstream of GBM RTK signaling with clinical-stage inhibitors, tempering the window concern.",PTPN11
named,95,8,VRK1,inhibit,medium,"Highly selective kinase dependency (dep=0.90) that is enzymatically tractable and paralog-lethal in some contexts, making it a plausible inhibitor target despite novelty.",VRK1
named,95,9,GPX4,inhibit,low,"Ferroptosis-inducing target with strong GBM dependency and precedent small-molecule inhibitors, though poor window/CNS risk make it exploratory.",GPX4
named,95,10,EGLN1,inhibit,low,PHD2 prolyl hydroxylase is an approved-drug enzyme class; relevant only if a pro-differentiation/anti-hypoxia strategy is pursued rather than direct cytotoxicity.,EGLN1
named,95,11,KIF2C,inhibit,low,"Top-composite mitotic kinesin with excellent tumor enrichment and window, but currently lacks a validated inhibitor MoA, so it is a chemistry-development target.",KIF2C
named,95,12,KIF18B,inhibit,low,Mitotic kinesin with outstanding window (0.96) and tumor enrichment; shares the tractable kinesin-motor class with KIF18A but needs de novo inhibitor discovery.,KIF18B
named,95,13,ELAVL1,inhibit,low,HuR RNA-binding protein stabilizing pro-tumor transcripts; emerging small-molecule disruptors of RNA binding make it a novel but plausible inhibition target.,ELAVL1
named,95,14,CDC25B,inhibit,low,"Cell-cycle phosphatase with existing chemical matter and good tumor specificity, though historically difficult to drug selectively and window is poor.",CDC25B
named,95,15,WDR77,inhibit,low,"PRMT5 cofactor with CDKN2A/B synthetic lethality overlapping the druggable MTAP/PRMT5 axis, worth pursuing via that established chemistry rather than WDR77 directly.",WDR77
named,96,1,PDGFRA,inhibit,high,"Recurrently amplified/mutated GBM driver RTK with GBM-selective dependency, perfect tractability, tumor specificity, and existing approved kinase inhibitors to repurpose.",PDGFRA
named,96,2,MET,inhibit,high,"GBM-relevant RTK driver (amplification/exon-14, mesenchymal transition) with very high selectivity, full tractability, and clinically available kinase inhibitors.",MET
named,96,3,CDK2,inhibit,high,"Well-validated druggable kinase that is synthetic-lethal with RB1 loss and CCNE dysregulation common in GBM, with mature selective-inhibitor chemistry.",CDK2
named,96,4,KIF18A,inhibit,medium,"Mitotic kinesin with strong tumor-enriched dependency and an emerging, genuinely developable small-molecule inhibitor class (unlike most 'no-MoA' kinesins).",KIF18A
named,96,5,CDK7,inhibit,medium,"Transcriptional/cell-cycle kinase with strong covalent-inhibitor chemistry and PTEN-loss synthetic-lethality relevant to GBM, though selectivity/window need management.",CDK7
named,96,6,TEAD1,inhibit,medium,"Hippo-pathway effector with a druggable palmitoylation pocket and clinical-stage autopalmitoylation inhibitors, driving mesenchymal GBM programs.",TEAD1
named,96,7,EGLN1,inhibit,medium,"Prolyl hydroxylase (PHD2) is a well-liganded enzyme with approved inhibitors; hypoxia/HIF biology is central to GBM, offering a tractable repurposing entry.",EGLN1
named,96,8,KIF2C,inhibit,medium,"Top-composite mitotic kinesin with excellent tumor enrichment and therapeutic window, though it needs de novo inhibitor discovery.",KIF2C
named,96,9,ITGB5,inhibit,medium,"Novel integrin dependency with balanced selectivity, GBM-lesion synthetic-lethality, and reasonable surface-target tractability for antagonist development.",ITGB5
named,96,10,VRK1,inhibit,medium,"Strong pan-GBM dependency in a kinase (thus inhibitable) with paralog-based selectivity precedent, warranting inhibitor development.",VRK1
named,96,11,PTPN11,inhibit,medium,"SHP2 is a validated RTK-pathway node with clinical allosteric inhibitors and EGFR/RTK-driven GBM relevance, despite common-essentiality caveats.",PTPN11
named,96,12,CDC25B,inhibit,low,Cell-cycle phosphatase with existing chemical matter and good tumor specificity; a tractable enzyme though window and inhibitor MoA need strengthening.,CDC25B
named,96,13,ELAVL1,inhibit,low,HuR RNA-binding oncoprotein with GBM tumor enrichment and emerging small-molecule inhibitors of its RNA interaction.,ELAVL1
named,96,14,E2F3,inhibit,low,RB1-loss synthetic-lethal transcription factor central to GBM cell-cycle deregulation; mechanistically compelling but currently hard to drug directly.,E2F3
named,96,15,FGFR1,inhibit,low,"Druggable GBM RTK with FGFR-TACC fusion relevance and approved inhibitors, prioritized only for fusion-positive patients given the CNS safety flag.",FGFR1
named,97,1,PDGFRA,inhibit,high,"GBM's canonical amplified/mutated RTK oncogenic driver with strong selectivity, perfect tumor-specificity and tractability plus existing approved kinase inhibitors to build on.",PDGFRA
named,97,2,MET,inhibit,high,Validated GBM RTK driver (especially in EGFR-independent and post-treatment resistant tumors) with top-tier selectivity and tractability and clinically available inhibitors.,MET
named,97,3,CDK2,inhibit,medium,"Fully tractable kinase with a genuine synthetic-lethal rationale in RB1-context and very high tumor enrichment, though its common-essential/low-selectivity profile demands careful therapeutic-window management.",CDK2
named,97,4,KIF18A,inhibit,medium,Strong dependency and tumor enrichment with an emerging real inhibitor class (KIF18A inhibitors in clinical development) providing a mitotic vulnerability with a favorable predicted window.,KIF18A
